0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.001	     0	     0	     0.003	     0.008	     0.017	     0.02	     0.048	     0.074	     0.12	     0.182	     0.261	     0.364	     0.502	     0.561	     0.692	     0.794	     0.875	     0.916	     0.955	     0.975	     0.985	     0.993	     0.997	     0.998	     1	     1	     0.999	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.5	     0.6	     0.7	     0.8	     0.7	     0.9	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.04	     0.07	     0.19	     0.32	     0.55	     0.59	     0.72	     0.84	     0.92	     0.98	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0	     0.02	     0.05	     0.07	     0.15	     0.28	     0.49	     0.6	     0.75	     0.87	     0.96	     0.97	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.03	     0.07	     0.22	     0.27	     0.45	     0.59	     0.79	     0.91	     0.94	     0.97	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.03	     0	     0.04	     0.09	     0.19	     0.33	     0.52	     0.55	     0.78	     0.85	     0.95	     0.97	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0	     0.09	     0.11	     0.16	     0.32	     0.45	     0.73	     0.83	     0.97	     0.93	     1	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     1	     1	     0	     0	     0	     0	     1	     0	     0	     0	     1	     0	     1	     1	     0	     0	     1	     0	     0	     0	     0	     0	     1	     0	     1	     1	     0	     1	     1	     0	     0	     1	     0	     0	     0	     1	     0	     0	     1	     0	     0	     1	     1	     0	     1	     0	     1	     1	     1	     1	     1	     1	     1	     1	     0	     1	     1	     0	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     0	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0	     0.03	     0.07	     0.17	     0.27	     0.43	     0.65	     0.72	     0.87	     0.95	     0.99	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.0075	     0.0325	     0.065	     0.145	     0.2675	     0.515	     0.6475	     0.795	     0.8875	     0.935	     0.975	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.06	     0.07	     0.19	     0.305	     0.415	     0.53	     0.775	     0.86	     0.945	     0.975	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.01	     0.03	     0.03	     0.08	     0.17	     0.3	     0.48	     0.63	     0.81	     0.86	     0.95	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.02	     0.02	     0.1	     0.09	     0.27	     0.41	     0.66	     0.73	     0.88	     0.92	     0.98	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.06	     0.07	     0.16	     0.38	     0.38	     0.58	     0.78	     0.89	     0.94	     0.98	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.04	     0.1	     0.2	     0.3	     0.46	     0.6	     0.75	     0.89	     0.95	     0.99	     0.99	     1	     1	     1	     1	     1	     0.99	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     1	     0	     0	     0	     0	     1	     0	     0	     0	     0	     0	     0	     0	     0	     1	     0	     0	     0	     0	     0	     0	     0	     0	     0	     1	     1	     0	     1	     0	     1	     0	     1	     1	     1	     1	     0	     0	     1	     1	     1	     1	     0	     1	     1	     1	     0	     0	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0	     0.01	     0.02	     0.01	     0.06	     0.06	     0.14	     0.37	     0.49	     0.53	     0.82	     0.86	     0.95	     0.93	     0.98	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1	     1
